id,player_id,source_name,external_id,external_name,confidence_score,created_at
1,11,draftkings,39505783,Bucky Irving,1.0,2025-08-19 14:37:55
2,12,draftkings,39506091,Amon-Ra St. Brown,1.0,2025-08-19 14:37:55
3,13,draftkings,39505785,Ashton Jeanty,1.0,2025-08-19 14:37:55
4,14,draftkings,39505688,Jayden Daniels,1.0,2025-08-19 14:37:55
5,15,draftkings,39506093,Malik Nabers,1.0,2025-08-19 14:37:55
6,16,draftkings,39505787,De'Von Achane,1.0,2025-08-19 14:37:55
7,17,draftkings,39505789,Jonathan Taylor,1.0,2025-08-19 14:37:55
8,18,draftkings,39506095,Brian Thomas Jr.,1.0,2025-08-19 14:37:55
9,19,draftkings,39505791,Josh Jacobs,1.0,2025-08-19 14:37:55
10,20,draftkings,39505690,Baker Mayfield,1.0,2025-08-19 14:37:55
11,21,draftkings,39506099,Mike Evans,1.0,2025-08-19 14:37:55
12,22,draftkings,39505793,Chase Brown,1.0,2025-08-19 14:37:55
13,23,draftkings,39506677,Brock Bowers,1.0,2025-08-19 14:37:55
14,24,draftkings,39506101,Drake London,1.0,2025-08-19 14:37:55
15,25,draftkings,39505691,Jared Goff,1.0,2025-08-19 14:37:55
16,26,draftkings,39505795,Kyren Williams,1.0,2025-08-19 14:37:55
17,27,draftkings,39505797,Breece Hall,1.0,2025-08-19 14:37:55
18,28,draftkings,39505692,Kyler Murray,1.0,2025-08-19 14:37:55
19,29,draftkings,39506103,Tee Higgins,1.0,2025-08-19 14:37:55
20,30,draftkings,39506105,Garrett Wilson,1.0,2025-08-19 14:37:55
21,31,draftkings,39505799,Alvin Kamara,1.0,2025-08-19 14:37:55
22,32,draftkings,39505693,Bo Nix,1.0,2025-08-19 14:37:55
23,33,draftkings,39506679,Trey McBride,1.0,2025-08-19 14:37:55
24,34,draftkings,39506107,Terry McLaurin,1.0,2025-08-19 14:37:55
25,35,draftkings,39505694,Brock Purdy,1.0,2025-08-19 14:37:55
26,36,draftkings,39505801,Joe Mixon,1.0,2025-08-19 14:37:55
27,37,draftkings,39505803,James Conner,1.0,2025-08-19 14:37:55
28,38,draftkings,39505695,Jordan Love,1.0,2025-08-19 14:37:55
29,39,draftkings,39506109,Davante Adams,1.0,2025-08-19 14:37:55
30,40,draftkings,39505805,Chuba Hubbard,1.0,2025-08-19 14:37:55
31,41,draftkings,39506111,Courtland Sutton,1.0,2025-08-19 14:37:55
32,42,draftkings,39505696,C.J. Stroud,1.0,2025-08-19 14:37:55
33,43,draftkings,39506113,DK Metcalf,1.0,2025-08-19 14:37:55
34,44,draftkings,39505807,Kenneth Walker III,1.0,2025-08-19 14:37:55
35,45,draftkings,39505697,Matthew Stafford,1.0,2025-08-19 14:37:55
36,46,draftkings,39505698,Tua Tagovailoa,1.0,2025-08-19 14:37:55
37,47,draftkings,39505809,Brian Robinson Jr.,1.0,2025-08-19 14:37:55
38,48,draftkings,39505811,RJ Harvey,1.0,2025-08-19 14:37:55
39,49,draftkings,39506115,Jaxon Smith-Njigba,1.0,2025-08-19 14:37:55
40,50,draftkings,39506681,George Kittle,1.0,2025-08-19 14:37:55
41,51,draftkings,39506117,Jaylen Waddle,1.0,2025-08-19 14:37:55
42,52,draftkings,39505699,Bryce Young,1.0,2025-08-19 14:37:55
43,53,draftkings,39505813,Tony Pollard,1.0,2025-08-19 14:37:55
44,54,draftkings,39505815,David Montgomery,1.0,2025-08-19 14:37:55
45,55,draftkings,39505700,Michael Penix Jr.,1.0,2025-08-19 14:37:55
46,56,draftkings,39506119,Chris Godwin,1.0,2025-08-19 14:37:55
47,57,draftkings,39505817,Tyrone Tracy Jr.,1.0,2025-08-19 14:37:55
48,58,draftkings,39505819,Jerome Ford,1.0,2025-08-19 14:37:55
49,59,draftkings,39505701,Drake Maye,1.0,2025-08-19 14:37:55
50,60,draftkings,39505823,TreVeyon Henderson,1.0,2025-08-19 14:37:55
51,61,draftkings,39506121,Marvin Harrison Jr.,1.0,2025-08-19 14:37:55
52,62,draftkings,39505821,J.K. Dobbins,1.0,2025-08-19 14:37:55
53,63,draftkings,39506123,Jameson Williams,1.0,2025-08-19 14:37:55
54,64,draftkings,39505825,Rhamondre Stevenson,1.0,2025-08-19 14:37:55
55,65,draftkings,39505702,Justin Fields,1.0,2025-08-19 14:37:55
56,66,draftkings,39505827,Travis Etienne Jr.,1.0,2025-08-19 14:37:55
57,67,draftkings,39506125,Jerry Jeudy,1.0,2025-08-19 14:37:55
58,68,draftkings,39506127,Jayden Reed,1.0,2025-08-19 14:37:55
59,69,draftkings,39506131,Stefon Diggs,1.0,2025-08-19 14:37:55
60,70,draftkings,39505831,Kaleb Johnson,1.0,2025-08-19 14:37:55
61,71,draftkings,39505704,Trevor Lawrence,1.0,2025-08-19 14:37:55
62,72,draftkings,39505703,Sam Darnold,1.0,2025-08-19 14:37:55
63,73,draftkings,39505829,Isaac Guerendo,1.0,2025-08-19 14:37:55
64,74,draftkings,39506129,Cooper Kupp,1.0,2025-08-19 14:37:55
65,75,draftkings,39505706,Geno Smith,1.0,2025-08-19 14:37:55
66,76,draftkings,39505705,Aaron Rodgers,1.0,2025-08-19 14:37:55
67,77,draftkings,39505833,Jaylen Warren,1.0,2025-08-19 14:37:55
68,78,draftkings,39506133,Deebo Samuel Sr.,1.0,2025-08-19 14:37:55
69,79,draftkings,39506135,Tetairoa McMillan,1.0,2025-08-19 14:37:55
70,80,draftkings,39505835,Nick Chubb,1.0,2025-08-19 14:37:55
71,81,draftkings,39505837,Woody Marks,1.0,2025-08-19 14:37:55
72,82,draftkings,39506137,Jakobi Meyers,1.0,2025-08-19 14:37:55
73,83,draftkings,39505839,Rachaad White,1.0,2025-08-19 14:37:55
74,84,draftkings,39505707,Anthony Richardson Sr.,1.0,2025-08-19 14:37:55
75,85,draftkings,39505708,Daniel Jones,1.0,2025-08-19 14:37:55
76,86,draftkings,39506139,Chris Olave,1.0,2025-08-19 14:37:55
77,87,draftkings,39505843,Cam Skattebo,1.0,2025-08-19 14:37:55
78,88,draftkings,39505841,Quinshon Judkins,1.0,2025-08-19 14:37:55
79,89,draftkings,39505847,Raheem Mostert,1.0,2025-08-19 14:37:55
80,90,draftkings,39505849,Tyler Allgeier,1.0,2025-08-19 14:37:55
81,91,draftkings,39506143,Darnell Mooney,1.0,2025-08-19 14:37:55
82,92,draftkings,39505709,Russell Wilson,1.0,2025-08-19 14:37:55
83,93,draftkings,39505845,Rico Dowdle,1.0,2025-08-19 14:37:55
84,94,draftkings,39506145,Travis Hunter,1.0,2025-08-19 14:37:55
85,95,draftkings,39505710,Cameron Ward,1.0,2025-08-19 14:37:55
86,96,draftkings,39506141,Calvin Ridley,1.0,2025-08-19 14:37:55
87,97,draftkings,39506683,Sam LaPorta,1.0,2025-08-19 14:37:55
88,98,draftkings,39505853,Braelon Allen,1.0,2025-08-19 14:37:55
89,99,draftkings,39505857,Jaylen Wright,1.0,2025-08-19 14:37:55
90,100,draftkings,39506149,Michael Pittman Jr.,1.0,2025-08-19 14:37:55
91,101,draftkings,39505711,Joe Flacco,1.0,2025-08-19 14:37:55
92,102,draftkings,39505712,Kenny Pickett,1.0,2025-08-19 14:37:55
93,103,draftkings,39505713,Dillon Gabriel,1.0,2025-08-19 14:37:55
94,104,draftkings,39505714,Shedeur Sanders,1.0,2025-08-19 14:37:55
95,105,draftkings,39505855,Dylan Sampson,1.0,2025-08-19 14:37:55
96,106,draftkings,39505851,Zach Charbonnet,1.0,2025-08-19 14:37:55
97,107,draftkings,39506147,Jauan Jennings,1.0,2025-08-19 14:37:55
98,108,draftkings,39506151,Matthew Golden,1.0,2025-08-19 14:37:55
99,109,draftkings,39505863,DJ Giddens,1.0,2025-08-19 14:37:55
100,110,draftkings,39505715,Spencer Rattler,1.0,2025-08-19 14:37:55
101,111,draftkings,39505716,Tyler Shough,1.0,2025-08-19 14:37:55
102,112,draftkings,39505717,Jake Haener,1.0,2025-08-19 14:37:55
103,113,draftkings,39505859,Austin Ekeler,1.0,2025-08-19 14:37:55
104,114,draftkings,39505861,Jaleel McLaughlin,1.0,2025-08-19 14:37:55
105,115,draftkings,39506155,Brandon Aiyuk,1.0,2025-08-19 14:37:56
106,116,draftkings,39506153,Jayden Higgins,1.0,2025-08-19 14:37:56
107,117,draftkings,39505718,Andy Dalton,1.0,2025-08-19 14:37:56
108,118,draftkings,39506157,Adam Thielen,1.0,2025-08-19 14:37:56
109,119,draftkings,39506685,David Njoku,1.0,2025-08-19 14:37:56
110,120,draftkings,39505865,Tyjae Spears,1.0,2025-08-19 14:37:56
111,121,draftkings,39505869,MarShawn Lloyd,1.0,2025-08-19 14:37:56
112,122,draftkings,39505867,Dameon Pierce,1.0,2025-08-19 14:37:56
113,123,draftkings,39506159,Christian Kirk,1.0,2025-08-19 14:37:56
114,124,draftkings,39505720,Kirk Cousins,1.0,2025-08-19 14:37:56
115,125,draftkings,39506165,Emeka Egbuka,1.0,2025-08-19 14:37:56
116,126,draftkings,39506161,Josh Downs,1.0,2025-08-19 14:37:56
117,127,draftkings,39505873,Trey Benson,1.0,2025-08-19 14:37:56
118,128,draftkings,39506163,Rashid Shaheed,1.0,2025-08-19 14:37:56
119,129,draftkings,39505875,Devin Singletary,1.0,2025-08-19 14:37:56
120,130,draftkings,39505871,Tank Bigsby,1.0,2025-08-19 14:37:56
121,131,draftkings,39505877,Zack Moss,1.0,2025-08-19 14:37:56
122,132,draftkings,39505719,Malik Willis,1.0,2025-08-19 14:37:56
123,133,draftkings,39505726,Joshua Dobbs,1.0,2025-08-19 14:37:56
124,134,draftkings,39505879,Antonio Gibson,1.0,2025-08-19 14:37:56
125,135,draftkings,39505721,Jameis Winston,1.0,2025-08-19 14:37:56
126,136,draftkings,39505724,Marcus Mariota,1.0,2025-08-19 14:37:56
127,137,draftkings,39505725,Jaxson Dart,1.0,2025-08-19 14:37:56
128,138,draftkings,39506167,Wan'Dale Robinson,1.0,2025-08-19 14:37:56
129,139,draftkings,39505885,Trevor Etienne,1.0,2025-08-19 14:37:56
130,140,draftkings,39506169,Marvin Mims Jr.,1.0,2025-08-19 14:37:56
131,141,draftkings,39506687,Evan Engram,1.0,2025-08-19 14:37:56
132,142,draftkings,39506171,Ricky Pearsall,1.0,2025-08-19 14:37:56
133,143,draftkings,39505722,Hendon Hooker,1.0,2025-08-19 14:37:56
134,144,draftkings,39505723,Davis Mills,1.0,2025-08-19 14:37:56
135,145,draftkings,39505881,Blake Corum,1.0,2025-08-19 14:37:56
136,146,draftkings,39505883,Jarquez Hunter,1.0,2025-08-19 14:37:56
137,147,draftkings,39505728,Tyrod Taylor,1.0,2025-08-19 14:37:56
138,148,draftkings,39506177,Calvin Austin III,1.0,2025-08-19 14:37:56
139,149,draftkings,39505887,Alexander Mattison,1.0,2025-08-19 14:37:56
140,150,draftkings,39506175,Alec Pierce,1.0,2025-08-19 14:37:56
141,151,draftkings,39506689,Tyler Warren,1.0,2025-08-19 14:37:56
142,152,draftkings,39505727,Jacoby Brissett,1.0,2025-08-19 14:37:56
143,153,draftkings,39505893,Bhayshul Tuten,1.0,2025-08-19 14:37:56
